date P ETpot Q T
2011011209  0.000 0.023 0.0828   4.0
2011011210  0.000 0.019 0.0826   4.3
2011011211  0.989 0.012 0.0822   4.3
2011011212  0.879 0.012 0.0820   4.4
2011011213  0.659 0.012 0.0818   4.6
2011011214  0.439 0.007 0.0818   4.7
2011011215  0.110 0.001 0.0816   5.0
2011011216  0.659 0.000 0.0822   5.6
2011011217  1.758 0.000 0.0828   6.5
2011011218  0.879 0.000 0.0836   6.9
2011011219  2.637 0.000 0.0850   7.4
2011011220  1.758 0.000 0.0868   7.9
2011011221  1.758 0.000 0.0890   8.2
2011011222  2.417 0.000 0.0916   8.5
2011011223  1.868 0.000 0.0950   8.2
2011011300  0.330 0.000 0.0994   8.2
2011011301  0.110 0.000 0.1054   8.0
2011011302  0.000 0.000 0.1128   7.9
2011011303  0.000 0.000 0.1214   7.9
2011011304  0.330 0.000 0.1304   8.1
2011011305  1.758 0.000 0.1390   8.4
2011011306  1.977 0.000 0.1460   8.6
2011011307  2.087 0.000 0.1504   8.8
2011011308  2.224 0.005 0.1530   9.1
2011011309  1.990 0.012 0.1540   9.6
2011011310  0.117 0.019 0.1542   9.7
2011011311  0.117 0.021 0.1552   9.9
2011011312  0.351 0.024 0.1586  10.2
2011011313  0.468 0.014 0.1636  10.5
2011011314  0.234 0.003 0.1704  10.5
2011011315  0.000 0.002 0.1774  10.6
2011011316  0.000 0.000 0.1832  10.5
2011011317  0.117 0.000 0.1870  10.5
2011011318  0.117 0.000 0.1888  10.4
2011011319  0.117 0.000 0.1894  10.3
2011011320  0.117 0.000 0.1892  10.2
2011011321  0.117 0.000 0.1880  10.3
2011011322  0.000 0.000 0.1860  10.3
2011011323  0.585 0.000 0.1834  10.3
2011011400  0.702 0.000 0.1804  10.4
2011011401  0.585 0.000 0.1774  10.6
2011011402  0.117 0.000 0.1748  10.9
2011011403  0.702 0.000 0.1720  11.1
2011011404  0.117 0.000 0.1698  11.4
2011011405  0.117 0.000 0.1682  11.4
2011011406  0.117 0.000 0.1666  11.2
2011011407  0.351 0.000 0.1656  10.6
2011011408  0.279 0.007 0.1654  10.4
2011011409  0.464 0.010 0.1650  10.3
2011011410  0.371 0.019 0.1648  10.3
2011011411  0.279 0.018 0.1644  10.2
2011011412  0.371 0.019 0.1642  10.4
2011011413  0.371 0.016 0.1638  10.3
2011011414  0.093 0.007 0.1634  10.6
2011011415  0.093 0.001 0.1634  10.4
2011011416  0.836 0.000 0.1634  10.2
2011011417  0.464 0.000 0.1634  10.2
2011011418  1.021 0.000 0.1634  10.0
2011011419  2.135 0.000 0.1634   9.1
2011011420  0.279 0.000 0.1652   8.8
2011011421  0.464 0.000 0.1684   8.7
2011011422  0.000 0.000 0.1736   8.8
2011011423  0.000 0.000 0.1840   8.7
2011011500  0.000 0.000 0.1940   8.7
2011011501  0.000 0.000 0.2034   8.6
2011011502  0.000 0.000 0.2100   8.6
2011011503  0.000 0.000 0.2134   8.4
2011011504  0.000 0.000 0.2150   8.0
2011011505  0.000 0.000 0.2138   8.1
2011011506  0.000 0.000 0.2108   8.3
2011011507  0.000 0.000 0.2072   8.5
2011011508  0.000 0.014 0.2030   8.8
2011011509  0.000 0.022 0.1980   8.9
2011011510  0.000 0.020 0.1928   9.1
2011011511  0.000 0.027 0.1878   9.4
2011011512  0.000 0.040 0.1826   9.5
2011011513  0.000 0.058 0.1776   9.6
2011011514  0.000 0.016 0.1734   9.7
2011011515  0.000 0.004 0.1696   9.5
2011011516  0.000 0.000 0.1656   9.5
2011011517  0.000 0.000 0.1620   9.6
2011011518  0.000 0.000 0.1584   9.2
2011011519  0.000 0.000 0.1548   9.2
2011011520  0.000 0.000 0.1520   9.0
2011011521  0.000 0.000 0.1494   8.7
2011011522  0.000 0.000 0.1466   8.9
2011011523  0.000 0.000 0.1436   8.2
2011011600  0.000 0.000 0.1412   8.3
2011011601  0.000 0.000 0.1384   8.4
2011011602  0.000 0.000 0.1362   8.4
2011011603  0.000 0.000 0.1342   8.3
2011011604  0.000 0.000 0.1320   8.0
2011011605  0.000 0.000 0.1298   8.0
2011011606  0.000 0.000 0.1276   8.4
2011011607  0.000 0.001 0.1258   9.0
2011011608  0.000 0.009 0.1240   9.1
2011011609  0.000 0.034 0.1220   9.7
2011011610  0.000 0.049 0.1204  10.0
2011011611  0.000 0.055 0.1190  10.6
2011011612  0.000 0.063 0.1178  11.4
2011011613  0.000 0.046 0.1168  11.8
2011011614  0.000 0.032 0.1160  11.8
2011011615  0.000 0.011 0.1154  10.4
2011011616  0.000 0.000 0.1154  10.0
2011011617  0.000 0.000 0.1154   9.5
2011011618  0.000 0.000 0.1154   8.6
2011011619  0.000 0.000 0.1148   7.6
2011011620  0.000 0.000 0.1144   7.5
2011011621  0.000 0.000 0.1136   7.0
2011011622  0.000 0.000 0.1124   6.8
2011011623  0.000 0.000 0.1116   6.6
2011011700  0.000 0.000 0.1106   6.5
2011011701  0.000 0.000 0.1096   6.4
2011011702  0.000 0.000 0.1088   6.8
2011011703  0.000 0.000 0.1078   6.8
2011011704  0.000 0.000 0.1070   6.5
2011011705  0.000 0.000 0.1066   6.3
2011011706  0.000 0.000 0.1064   6.6
2011011707  0.000 0.001 0.1062   6.8
2011011708  0.000 0.005 0.1054   7.1
2011011709  0.000 0.015 0.1050   7.5
2011011710  0.000 0.030 0.1046   7.9
2011011711  0.000 0.040 0.1040   8.5
2011011712  0.000 0.045 0.1030   8.7
2011011713  0.000 0.038 0.1024   8.8
2011011714  0.000 0.021 0.1018   8.7
2011011715  0.000 0.006 0.1016   8.6
2011011716  0.240 0.000 0.1016   8.3
2011011717  0.240 0.000 0.1010   8.4
2011011718  0.120 0.000 0.1006   8.9
2011011719  0.000 0.000 0.1004   9.0
2011011720  0.000 0.000 0.1004   9.2
2011011721  0.000 0.000 0.1004   8.9
2011011722  0.000 0.000 0.1002   8.8
2011011723  0.000 0.000 0.0996   8.2
2011011800  0.000 0.000 0.0990   7.2
2011011801  0.000 0.000 0.0980   5.9
2011011802  0.000 0.000 0.0976   4.9
2011011803  0.000 0.000 0.0976   4.8
2011011804  0.000 0.000 0.0976   3.0
2011011805  0.000 0.000 0.0976   4.0
2011011806  0.000 0.000 0.0972   4.3
2011011807  2.160 0.000 0.0968   4.4
2011011808  1.191 0.009 0.0964   4.7
2011011809  3.692 0.009 0.0960   4.7
2011011810  0.357 0.017 0.0956   4.9
2011011811  0.000 0.011 0.0950   4.8
2011011812  0.000 0.015 0.0948   4.8
2011011813  0.000 0.023 0.0950   5.2
2011011814  0.000 0.014 0.0964   5.2
2011011815  0.000 0.002 0.0986   5.2
2011011816  0.000 0.000 0.1018   4.9
2011011817  0.000 0.000 0.1056   4.4
2011011818  0.000 0.000 0.1096   3.8
2011011819  0.000 0.000 0.1112   3.9
2011011820  0.000 0.000     NA   3.9
2011011821  0.000 0.000     NA   4.0
2011011822  0.000 0.000     NA   3.9
2011011823  0.000 0.000     NA   4.0
2011011900  0.000 0.000     NA   3.0
2011011901  0.000 0.000     NA   3.0
2011011902  0.000 0.000     NA   2.4
2011011903  0.000 0.000     NA   1.6
2011011904  0.000 0.000     NA   0.6
2011011905  0.000 0.000     NA   0.9
2011011906  0.000 0.000     NA   1.6
2011011907  0.000 0.002     NA   2.5
2011011908  0.098 0.009     NA   2.0
2011011909  0.000 0.051     NA   3.9
2011011910  0.000 0.063     NA   4.7
2011011911  0.000 0.055     NA   5.4
2011011912  0.000 0.058     NA   5.6
2011011913  0.979 0.027     NA   4.1
2011011914  0.000 0.029     NA   4.3
2011011915  0.000 0.006     NA   3.8
2011011916  0.000 0.000     NA   3.5
2011011917  0.000 0.000     NA   3.0
2011011918  0.000 0.000     NA   3.2
2011011919  0.000 0.000     NA   2.1
2011011920  0.000 0.000     NA   2.2
2011011921  0.000 0.000     NA   1.5
2011011922  0.490 0.000     NA   2.4
2011011923  0.098 0.000     NA   2.5
2011012000  0.686 0.000     NA   2.4
2011012001  0.490 0.000     NA   2.4
2011012002  0.000 0.000     NA   2.2
2011012003  0.000 0.000     NA   2.4
2011012004  0.000 0.000     NA   1.0
2011012005  0.000 0.000     NA   0.8
2011012006  0.000 0.000     NA   1.2
2011012007  0.000 0.002     NA   0.3
2011012008  0.000 0.018     NA   0.6
2011012009  0.000 0.034     NA   0.9
2011012010  0.000 0.054     NA   2.2
2011012011  0.000 0.062     NA   2.1
2011012012  0.000 0.067     NA   2.2
2011012013  0.000 0.038     NA   2.1
2011012014  0.000 0.020     NA   1.3
2011012015  0.000 0.006     NA   0.1
2011012016  0.000 0.000     NA  -0.7
2011012017  0.000 0.000     NA  -0.8
2011012018  0.000 0.000     NA  -1.0
2011012019  0.000 0.000     NA  -1.1
2011012020  0.000 0.000     NA  -1.3
2011012021  0.000 0.000     NA  -1.3
2011012022  0.000 0.000     NA  -1.4
2011012023  0.000 0.000     NA  -1.4
2011012100  0.000 0.000     NA  -1.5
2011012101  0.000 0.000     NA  -1.7
2011012102  0.000 0.000     NA  -1.8
2011012103  0.000 0.000     NA  -1.9
2011012104  0.000 0.000     NA  -2.1
2011012105  0.000 0.000     NA  -2.2
2011012106  0.000 0.000     NA  -2.3
2011012107  0.000 0.001     NA  -2.2
2011012108  0.000 0.015     NA  -2.0
2011012109  0.000 0.037     NA  -1.3
2011012110  0.000 0.041     NA  -0.9
2011012111  0.247 0.037     NA  -0.7
2011012112  0.495 0.033     NA  -0.4
2011012113  0.247 0.020     NA   0.3
2011012114  0.000 0.011     NA   1.0
2011012115  0.247 0.004     NA   1.0
2011012116  0.124 0.000     NA   1.6
2011012117  0.000 0.000     NA   2.0
2011012118  0.000 0.000     NA   1.8
2011012119  0.000 0.000     NA   2.1
2011012120  0.000 0.000     NA   2.9
2011012121  0.000 0.000     NA   3.2
2011012122  0.000 0.000     NA   3.2
2011012123  0.124 0.000     NA   3.1
2011012200  0.124 0.000     NA   3.0
2011012201  0.000 0.000 0.0916   2.9
2011012202  0.000 0.000 0.0880   3.2
2011012203  0.371 0.000 0.0880   3.2
2011012204  0.495 0.000 0.0880   3.2
2011012205  0.742 0.000 0.0880   3.4
2011012206  0.124 0.000 0.0880   3.6
2011012207  0.000 0.002 0.0880   4.2
2011012208  0.000 0.008 0.0880   4.6
2011012209  0.000 0.013 0.0880   4.9
2011012210  0.000 0.014 0.0882   5.0
2011012211  0.000 0.015 0.0888   5.0
2011012212  0.000 0.031 0.0898   5.2
2011012213  0.145 0.009 0.0908   4.9
2011012214  0.290 0.005 0.0916   4.9
2011012215  0.000 0.003 0.0920   4.7
2011012216  0.000 0.000 0.0924   4.5
2011012217  0.000 0.000 0.0924   4.3
2011012218  0.000 0.000 0.0930   3.7
2011012219  0.000 0.000 0.0932   3.6
2011012220  0.000 0.000 0.0932   3.4
2011012221  0.000 0.000 0.0930   3.3
2011012222  0.000 0.000 0.0930   2.8
2011012223  0.000 0.000 0.0932   2.1
2011012300  0.000 0.000 0.0932   1.5
2011012301  0.000 0.000 0.0930   1.0
2011012302  0.000 0.000 0.0924   0.9
2011012303  0.000 0.000 0.0920   1.1
2011012304  0.145 0.000 0.0914   1.4
2011012305  0.000 0.000 0.0908   1.8
2011012306  0.000 0.000 0.0900   2.6
2011012307  0.000 0.001 0.0894   4.0
2011012308  0.000 0.005 0.0888   5.0
2011012309  0.000 0.010 0.0882   5.0
2011012310  0.540 0.017 0.0878   5.2
2011012311  0.540 0.023 0.0874   5.6
2011012312  0.000 0.017 0.0872   5.8
2011012313  0.000 0.016 0.0870   5.8
2011012314  0.000 0.009 0.0866   5.5
2011012315  0.000 0.001 0.0862   5.1
2011012316  0.000 0.000 0.0860   5.4
2011012317  0.000 0.000 0.0860   5.2
2011012318  0.000 0.000 0.0858   4.7
2011012319  0.000 0.000 0.0856   4.3
2011012320  0.000 0.000 0.0856   3.9
2011012321  0.000 0.000 0.0854   3.4
2011012322  0.000 0.000 0.0850   3.0
2011012323  0.000 0.000 0.0846   2.9
2011012400  0.000 0.000 0.0844   3.0
2011012401  0.000 0.000 0.0840   3.1
2011012402  0.000 0.000 0.0836   3.1
2011012403  0.000 0.000 0.0834   3.2
2011012404  0.000 0.000 0.0828   3.3
2011012405  0.000 0.000 0.0826   3.5
2011012406  0.000 0.000 0.0824   3.9
2011012407  0.000 0.001 0.0820   3.9
2011012408  0.000 0.010 0.0818   3.9
2011012409  0.000 0.025 0.0814   4.2
2011012410  0.000 0.024 0.0814   4.6
2011012411  0.105 0.033 0.0808   5.0
2011012412  0.732 0.039 0.0802   5.6
2011012413  0.000 0.031 0.0798   5.6
2011012414  0.000 0.031 0.0796   5.7
2011012415  0.000 0.004 0.0796   5.2
2011012416  0.000 0.000 0.0796   4.6
2011012417  0.000 0.000 0.0792   4.6
2011012418  0.000 0.000 0.0792   4.2
2011012419  0.000 0.000 0.0792   4.4
2011012420  0.000 0.000 0.0792   4.3
2011012421  0.000 0.000 0.0792   4.2
2011012422  0.209 0.000 0.0792   4.1
2011012423  0.000 0.000 0.0794   4.3
2011012500  0.000 0.000 0.0796   4.5
2011012501  0.000 0.000 0.0796   4.3
2011012502  0.000 0.000 0.0798   4.3
2011012503  0.314 0.000 0.0798   4.2
2011012504  0.209 0.000 0.0798   4.3
2011012505  0.209 0.000 0.0800   4.6
2011012506  1.986 0.000 0.0806   4.9
2011012507  3.136 0.000 0.0812   3.5
2011012508  0.367 0.009 0.0814   4.0
2011012509  0.000 0.062 0.0818   4.4
2011012510  0.000 0.079 0.0826   5.0
2011012511  0.000 0.090 0.0838   4.9
2011012512  0.000 0.097 0.0846   5.4
2011012513  0.000 0.036 0.0858   5.0
2011012514  0.000 0.022 0.0874   5.1
2011012515  0.000 0.005 0.0886   4.3
2011012516  0.000 0.000 0.0900   4.3
2011012517  0.733 0.000 0.0910   3.8
2011012518  0.000 0.000 0.0920   3.3
2011012519  0.000 0.000 0.0924   2.7
2011012520  0.000 0.000 0.0924   2.5
2011012521  0.000 0.000 0.0930   1.5
2011012522  0.000 0.000 0.0932   1.8
2011012523  0.000 0.000 0.0932   0.7
2011012600  0.000 0.000 0.0932   0.6
2011012601  0.000 0.000 0.0932   0.4
2011012602  0.000 0.000 0.0932  -0.1
2011012603  0.000 0.000 0.0932  -0.7
2011012604  0.000 0.000 0.0932  -0.3
2011012605  0.000 0.000 0.0928   0.0
2011012606  0.000 0.000 0.0922  -0.1
2011012607  0.000 0.003 0.0918  -1.1
2011012608  0.000 0.017 0.0912  -1.2
2011012609  0.000 0.029 0.0906  -0.1
2011012610  0.000 0.035 0.0898   1.1
2011012611  0.000 0.033 0.0890   1.9
2011012612  0.000 0.019 0.0882   2.1
2011012613  0.000 0.034 0.0876   2.1
2011012614  0.000 0.022 0.0868   1.9
2011012615  0.000 0.008 0.0858   1.6
2011012616  0.000 0.000 0.0848   1.7
2011012617  0.000 0.000 0.0840   1.5
2011012618  0.000 0.000 0.0832   1.5
2011012619  0.000 0.000 0.0828   1.0
2011012620  0.000 0.000 0.0822   0.7
2011012621  0.000 0.000 0.0818   0.5
2011012622  0.000 0.000 0.0814   0.5
2011012623  0.000 0.000 0.0810   0.9
2011012700  0.000 0.000 0.0802   1.0
2011012701  0.000 0.000 0.0796   1.0
2011012702  0.000 0.000 0.0792   1.1
2011012703  0.000 0.000 0.0784   0.8
2011012704  0.000 0.000 0.0778   0.7
2011012705  0.000 0.000 0.0772   0.3
2011012706  0.000 0.000 0.0766   0.1
2011012707  0.000 0.002 0.0756  -0.1
2011012708  0.000 0.021 0.0752  -0.2
2011012709  0.000 0.070 0.0746   0.0
2011012710  0.000 0.107 0.0740   0.4
2011012711  0.000 0.132 0.0734   0.7
2011012712  0.000 0.097 0.0728   0.5
2011012713  0.000 0.049 0.0720  -0.4
2011012714  0.000 0.017 0.0712  -0.4
2011012715  0.000 0.005 0.0708  -0.7
2011012716  0.000 0.000 0.0704  -0.7
2011012717  0.000 0.000 0.0700  -1.6
2011012718  0.000 0.000 0.0696  -1.9
2011012719  0.000 0.000 0.0692  -2.1
2011012720  0.000 0.000 0.0688  -2.4
2011012721  0.000 0.000 0.0686  -2.4
2011012722  0.000 0.000 0.0682  -2.9
2011012723  0.000 0.000 0.0678  -3.4
2011012800  0.000 0.000 0.0674  -3.3
2011012801  0.000 0.000 0.0670  -3.3
2011012802  0.000 0.000 0.0664  -4.0
2011012803  0.000 0.000 0.0660  -3.7
2011012804  0.000 0.000 0.0656  -4.0
2011012805  0.000 0.000 0.0650  -4.2
2011012806  0.000 0.000 0.0644  -4.1
2011012807  0.000 0.004 0.0636  -3.8
2011012808  0.001 0.027 0.0632  -2.9
2011012809  0.001 0.060 0.0628  -2.2
2011012810  0.001 0.084 0.0622  -1.4
2011012811  0.001 0.095 0.0616  -0.5
2011012812  0.001 0.093 0.0610   0.1
2011012813  0.001 0.076 0.0604   0.3
2011012814  0.001 0.047 0.0598   0.2
2011012815  0.001 0.013 0.0594  -0.7
2011012816  0.001 0.000 0.0590  -1.3
2011012817  0.001 0.000 0.0588  -1.6
2011012818  0.001 0.000 0.0584  -2.2
2011012819  0.001 0.000 0.0582  -2.5
2011012820  0.001 0.000 0.0578  -3.3
2011012821  0.001 0.000 0.0576  -2.8
2011012822  0.001 0.000 0.0576  -3.2
2011012823  0.001 0.000 0.0576  -3.5
2011012900  0.001 0.000 0.0576  -4.4
2011012901  0.001 0.000 0.0576  -4.2
2011012902  0.001 0.000 0.0574  -4.9
2011012903  0.001 0.000 0.0570  -5.8
2011012904  0.001 0.000 0.0570  -5.6
2011012905  0.001 0.000 0.0564  -6.0
2011012906  0.001 0.000 0.0558  -5.6
2011012907  0.001 0.005 0.0552  -5.1
2011012908  0.000 0.037 0.0550  -4.1
2011012909  0.000 0.079 0.0548  -2.6
2011012910  0.000 0.101 0.0544  -1.6
2011012911  0.000 0.119 0.0540  -0.9
2011012912  0.000 0.114 0.0534   0.0
2011012913  0.000 0.086 0.0528  -0.4
2011012914  0.000 0.046 0.0522  -1.7
2011012915  0.000 0.012 0.0518  -2.5
2011012916  0.000 0.000 0.0516  -3.5
2011012917  0.000 0.000 0.0510  -4.3
2011012918  0.000 0.000 0.0508  -4.6
2011012919  0.000 0.000 0.0508  -4.7
2011012920  0.000 0.000 0.0506  -4.8
2011012921  0.000 0.000 0.0504  -5.5
2011012922  0.000 0.000 0.0502  -5.6
2011012923  0.000 0.000 0.0500  -6.0
2011013000  0.000 0.000 0.0496  -6.8
2011013001  0.000 0.000 0.0494  -6.9
2011013002  0.000 0.000 0.0490  -6.7
2011013003  0.000 0.000 0.0490  -6.3
2011013004  0.000 0.000 0.0484  -5.4
2011013005  0.000 0.000 0.0482  -4.5
2011013006  0.000 0.000 0.0480  -3.8
2011013007  0.000 0.001 0.0478  -3.1
2011013008  0.000 0.005 0.0476  -2.2
2011013009  0.000 0.012 0.0474  -1.3
2011013010  0.000 0.017 0.0468  -0.5
2011013011  0.000 0.015 0.0462  -0.6
2011013012  0.000 0.018 0.0456  -0.6
2011013013  0.000 0.019 0.0452  -0.6
2011013014  0.000 0.010 0.0450  -1.0
2011013015  0.000 0.003 0.0446  -1.1
2011013016  0.000 0.000 0.0442  -1.1
2011013017  0.000 0.000 0.0442  -1.1
2011013018  0.000 0.000 0.0440  -1.4
2011013019  0.000 0.000 0.0440  -1.3
2011013020  0.000 0.000 0.0438  -1.5
2011013021  0.000 0.000 0.0436  -1.8
2011013022  0.000 0.000 0.0436  -2.1
2011013023  0.000 0.000 0.0434  -2.1
2011013100  0.000 0.000 0.0434  -2.3
2011013101  0.000 0.000 0.0432  -2.4
2011013102  0.000 0.000 0.0430  -2.7
2011013103  0.000 0.000 0.0430  -2.8
2011013104  0.000 0.000 0.0430  -3.1
2011013105  0.000 0.000 0.0430  -2.9
2011013106  0.000 0.000 0.0430  -2.9
2011013107  0.000 0.001 0.0428  -2.7
2011013108  0.000 0.005 0.0428  -2.7
2011013109  0.000 0.010 0.0426  -2.7
2011013110  0.000 0.016 0.0424  -2.7
2011013111  0.000 0.018 0.0424  -2.6
2011013112  0.000 0.018 0.0422  -2.6
2011013113  0.000 0.019 0.0418  -2.7
2011013114  0.000 0.010 0.0418  -2.4
2011013115  0.000 0.004 0.0418  -2.5
2011013116  0.000 0.000 0.0416  -2.7
2011013117  0.000 0.000 0.0412  -3.0
2011013118  0.000 0.000 0.0410  -3.2
2011013119  0.000 0.000 0.0410  -3.2
2011013120  0.000 0.000 0.0410  -3.3
2011013121  0.000 0.000 0.0408  -3.6
2011013122  0.000 0.000 0.0408  -3.6
2011013123  0.000 0.000 0.0404  -3.6
2011020100  0.000 0.000 0.0404  -3.7
2011020101  0.000 0.000 0.0404  -4.0
2011020102  0.000 0.000 0.0402  -4.1
2011020103  0.000 0.000 0.0402  -4.5
2011020104  0.000 0.000 0.0402  -4.3
2011020105  0.000 0.000 0.0400  -4.4
2011020106  0.000 0.000 0.0398  -4.1
2011020107  0.000 0.001 0.0398  -4.2
2011020108  0.000 0.005 0.0398  -4.5
2011020109  0.000 0.010 0.0394  -4.1
2011020110  0.000 0.016 0.0392  -4.0
2011020111  0.000 0.020 0.0390  -3.2
2011020112  0.000 0.020 0.0390  -2.8
2011020113  0.000 0.015 0.0386  -2.3
2011020114  0.000 0.010 0.0382  -2.0
2011020115  0.000 0.004 0.0380  -1.6
2011020116  0.000 0.000 0.0380  -1.5
2011020117  0.000 0.000 0.0376  -1.5
2011020118  0.182 0.000 0.0376  -1.0
2011020119  0.546 0.000 0.0374  -0.5
2011020120  0.364 0.000 0.0374  -0.2
2011020121  0.182 0.000 0.0372   0.1
2011020122  0.182 0.000 0.0370   0.1
2011020123  0.182 0.000 0.0368   0.2
2011020200  0.182 0.000 0.0370   0.3
2011020201  0.000 0.000 0.0368   0.4
2011020202  0.000 0.000 0.0368   0.6
2011020203  0.000 0.000 0.0368   0.8
2011020204  0.000 0.000 0.0368   0.9
2011020205  0.000 0.000 0.0368   1.2
2011020206  0.000 0.000 0.0368   1.2
2011020207  0.000 0.002 0.0366   1.3
2011020208  0.000 0.009 0.0366   1.5
2011020209  0.000 0.013 0.0366   1.8
2011020210  0.000 0.019 0.0366   2.0
2011020211  0.000 0.018 0.0366   2.1
2011020212  0.000 0.016 0.0366   2.1
2011020213  0.000 0.011 0.0366   2.0
2011020214  0.000 0.009 0.0366   2.2
2011020215  0.000 0.003 0.0366   2.4
2011020216  0.000 0.000 0.0366   2.7
2011020217  0.000 0.000 0.0368   2.6
2011020218  0.000 0.000 0.0372   2.5
2011020219  0.000 0.000 0.0374   2.6
2011020220  0.000 0.000 0.0378   2.6
2011020221  0.279 0.000 0.0384   2.4
2011020222  0.000 0.000 0.0386   2.7
2011020223  0.000 0.000 0.0392   2.8
2011020300  0.070 0.000 0.0396   2.9
2011020301  1.325 0.000 0.0400   2.9
2011020302  0.627 0.000 0.0408   3.0
2011020303  0.139 0.000 0.0410   3.4
2011020304  0.000 0.000 0.0418   3.5
2011020305  0.000 0.000 0.0428   3.7
2011020306  0.000 0.000 0.0438   4.2
2011020307  0.000 0.005 0.0448   4.5
2011020308  0.000 0.032 0.0458   4.6
2011020309  0.000 0.064 0.0470   5.1
2011020310  0.000 0.070 0.0484   5.6
2011020311  0.000 0.078 0.0498   5.6
2011020312  0.000 0.098 0.0508   6.5
2011020313  0.000 0.067 0.0520   6.0
2011020314  0.000 0.056 0.0530   6.1
2011020315  0.000 0.028 0.0536   5.3
2011020316  0.000 0.001 0.0546   3.3
2011020317  0.000 0.000 0.0552   3.0
2011020318  0.000 0.000 0.0560   2.9
2011020319  0.000 0.000 0.0566   3.3
2011020320  0.000 0.000 0.0570   3.1
2011020321  0.000 0.000 0.0572   3.6
2011020322  0.000 0.000 0.0574   4.2
2011020323  0.000 0.000 0.0578   4.3
2011020400  0.000 0.000 0.0584   4.8
2011020401  0.000 0.000 0.0588   5.2
2011020402  0.000 0.000 0.0594   5.3
2011020403  0.000 0.000 0.0596   6.0
2011020404  0.240 0.000 0.0600   5.9
2011020405  0.000 0.000 0.0606   6.2
2011020406  0.000 0.000 0.0610   6.3
2011020407  0.000 0.001 0.0612   6.2
2011020408  0.000 0.005 0.0614   6.6
2011020409  0.000 0.015 0.0618   8.0
2011020410  0.000 0.020 0.0622   8.4
2011020411  0.000 0.023 0.0626   8.7
2011020412  0.000 0.014 0.0628   9.1
2011020413  0.000 0.012 0.0630   8.6
2011020414  0.000 0.006 0.0634   9.7
2011020415  0.000 0.004 0.0640  10.2
2011020416  0.000 0.000 0.0646  10.2
2011020417  0.000 0.000 0.0652  10.2
2011020418  0.000 0.000 0.0652  10.3
2011020419  0.000 0.000 0.0652  10.5
2011020420  0.000 0.000 0.0654  10.3
2011020421  0.000 0.000 0.0654  10.5
2011020422  0.000 0.000 0.0656  10.8
2011020423  0.000 0.000 0.0652  10.6
2011020500  0.000 0.000 0.0646  10.8
2011020501  0.000 0.000 0.0648  10.6
2011020502  0.000 0.000 0.0644  10.7
2011020503  0.000 0.000 0.0644  10.7
2011020504  0.000 0.000 0.0640  10.9
2011020505  0.000 0.000 0.0640  10.8
2011020506  0.000 0.000 0.0630  10.6
2011020507  0.000 0.001 0.0626  10.6
2011020508  0.000 0.005 0.0624  10.3
2011020509  0.000 0.009 0.0618  10.7
2011020510  0.000 0.010 0.0618  10.9
2011020511  0.000 0.024 0.0610  11.3
2011020512  0.000 0.019 0.0608  11.2
2011020513  0.000 0.021 0.0600  11.4
2011020514  0.000 0.007 0.0596  11.3
2011020515  0.000 0.003 0.0594  11.1
2011020516  0.000 0.000 0.0588  10.8
2011020517  0.000 0.000 0.0582  10.9
2011020518  0.000 0.000 0.0576  10.7
2011020519  0.000 0.000 0.0574  11.1
2011020520  0.000 0.000 0.0572  11.0
2011020521  0.000 0.000 0.0570  11.0
2011020522  0.000 0.000 0.0568  10.9
2011020523  0.000 0.000 0.0564  11.0
2011020600  0.000 0.000 0.0560  10.8
2011020601  0.000 0.000 0.0556  11.0
2011020602  0.000 0.000 0.0552  10.4
2011020603  0.000 0.000 0.0550  10.5
2011020604  0.000 0.000 0.0550  10.5
2011020605  0.000 0.000 0.0548  10.6
2011020606  0.000 0.000 0.0548  10.5
2011020607  0.000 0.003 0.0546  10.3
2011020608  0.001 0.010 0.0544  10.3
2011020609  0.001 0.024 0.0538  10.4
2011020610  0.001 0.040 0.0536  10.4
2011020611  0.001 0.035 0.0532  10.5
2011020612  0.001 0.029 0.0528  10.7
2011020613  0.001 0.026 0.0524  10.3
2011020614  0.001 0.022 0.0520  10.2
2011020615  0.001 0.009 0.0518  10.2
2011020616  0.001 0.001 0.0516   9.9
2011020617  0.001 0.000 0.0510   9.6
2011020618  0.001 0.000 0.0508   9.2
2011020619  0.001 0.000 0.0508   9.2
2011020620  0.001 0.000 0.0506   9.2
2011020621  0.001 0.000 0.0508   9.1
2011020622  0.001 0.000 0.0514   9.0
2011020623  0.001 0.000 0.0520   8.9
2011020700  0.001 0.000 0.0524   8.8
2011020701  0.001 0.000 0.0524   8.4
2011020702  0.001 0.000 0.0524   8.7
2011020703  0.001 0.000 0.0524   8.6
2011020704  0.001 0.000 0.0520   8.3
2011020705  0.001 0.000 0.0516   7.9
2011020706  0.001 0.000 0.0512   7.7
2011020707  0.001 0.004 0.0506   7.3
2011020708  0.000 0.024 0.0502   6.8
2011020709  0.000 0.077 0.0498   7.0
2011020710  0.000 0.137 0.0494   7.9
2011020711  0.000 0.182 0.0488   9.0
2011020712  0.000 0.199 0.0484  10.8
2011020713  0.000 0.158 0.0480  11.7
2011020714  0.000 0.086 0.0478  11.1
2011020715  0.000 0.029 0.0474  10.4
2011020716  0.000 0.003 0.0470   9.9
2011020717  0.000 0.000 0.0470   9.9
2011020718  0.000 0.000 0.0470   9.9
2011020719  0.000 0.000 0.0470  10.3
