"cW" "cV" "cG" "cQ" "dG0" "SS" "NS"
491.59971633926 11.6477548658382 92.4009288561763 67.5680097218137 1331.86974674463 0.00080221699971489 0.659549522641061
470.520096085966 12.7504851780133 98.314375284221 81.2887636877131 1023.13807364553 0.000852381939082507 0.638260173798469
349.010699335486 14.8907880404964 19.7692548865685 42.8936654524878 1165.2052286081 0.000525421550127232 0.77701791707348
186.157993879169 6.73149282492232 93.6900642231805 34.0461934674531 1200.67429793999 0.00144829951201821 0.385360494229668
132.828746922314 6.39238532835152 141.117718747072 71.5841898065992 1295.16124986112 0.00236387099220454 -0.00319615265820494
311.707018595189 1.61471521237399 58.9117972048232 92.2266084225848 1243.39572144672 0.000958296365303571 0.593311466679355
376.973188761622 12.3418605214916 122.979282412166 10.3069424359128 1243.08573734015 0.000567756667096873 0.75905144318115
442.898835241795 3.85765142678283 20.4640296451747 25.6685078348964 1033.18726280704 0.00074711643297674 0.68293348764731
122.631678078324 4.29332443876192 86.0368800158612 11.9004875898827 1245.95419764519 0.00208318688981468 0.115922535526732
410.080617293715 8.14308097627945 19.0377145608189 12.0091142135207 1018.2480613701 0.000705918483544646 0.70041736240358
442.040441837162 9.60836086699273 72.1484193430748 32.9741691176314 1393.43231683597 0.000708883139598008 0.699159200872559
417.347885575145 18.4365860449383 47.0741084650392 39.9420546495821 1260.5393210426 0.000615233276107089 0.738902986832486
173.581092618406 6.44221820360981 54.9720123410923 56.0496784579009 1172.9417196475 0.00150465504800011 0.361443936572978
306.47319983691 13.8371349028544 31.5628518197918 36.2871741163544 1306.3130132854 0.000881544854005593 0.625883811404913
312.135451473296 12.8426101008663 36.8804601621348 34.2430963548832 1126.36204482988 0.000536144698045227 0.772467152344274
147.004099935293 13.5127196812071 28.859987898916 62.9767777768429 1281.78003253415 0.00203504357520101 0.136353933075889
207.306091394275 17.417093970743 89.1275742426282 95.4042560178787 1272.62711236253 0.00174709664661281 0.258554870386782
272.160986438394 15.9020662819734 53.7267085913569 32.1428661956452 1395.02734346315 0.00139355651615623 0.408592710799367
118.896908592433 6.57098496735562 27.1686183841433 53.5578514277004 1036.84068070725 0.0013962130606251 0.407465307823769
283.633933030069 0.762796045304276 143.793808613927 11.3747318584938 1042.59628131986 0.00050195815211329 0.786975478502804
415.353974886239 0.848135123052634 114.291134410491 88.0673095288221 1389.36213385314 0.000887267820660529 0.623455058673078
381.948612444103 17.8284913971554 125.808317478094 44.7528140700888 1361.07403486967 0.000772826048939335 0.672022660489208
178.767595533282 4.13074975006748 143.834007597785 54.953092147829 1179.26001073793 0.00153955087524727 0.346634600634759
421.636059228331 3.14941583417822 104.263853025576 12.2062901079189 1155.94349550083 0.00072787532651118 0.691099163372759
318.429335393012 12.8954343279824 104.073539618379 56.7923237730283 1367.88438912481 0.00110558911421448 0.530802336735646
333.768315706402 12.3767172886757 120.747969579347 63.6401491430588 1194.19932877645 0.000714162971392519 0.696918508821088
354.742978140712 14.0777581016766 22.5013616058743 11.6110471880529 1267.05120978877 0.000509138420702769 0.783928265753982
295.964251831174 7.34444102004636 86.6903594705509 37.373286676826 1021.26303184777 0.000515180967408127 0.781363887398706
184.744273498654 3.07383759773802 149.462144967145 59.6351203925442 1317.99126425758 0.00198074215364956 0.159398751242334
337.084868364036 6.04032238370273 68.6101347222924 6.63585260952823 1288.95360631868 0.000587200355659005 0.750799794244579
478.165336418897 7.00388692840934 17.1761533978162 33.2545850994065 1226.33363846689 0.000693384138011892 0.705736775880887
320.513712987304 12.1040528906276 71.6474693779135 61.7959765158594 1290.85467662662 0.000918045247236206 0.610393518499667
316.639660578221 7.16938130988274 124.538838251634 17.1845736021642 1016.79996335879 0.000516902642669733 0.780633230774776
271.287189889699 9.55433436029125 114.541191257886 26.4981556348503 1380.86718022823 0.00134857822926752 0.427680911682032
299.672166723758 3.24236679633614 136.703181960923 27.9076490290463 1134.88959576935 0.000591515964284195 0.74896830598509
446.873431652784 17.6466935698176 93.3503558134194 52.4373597663362 1121.30106389523 0.000718450029235186 0.695099137142951
194.944409094751 16.544867850421 84.5739444491221 17.1692460034974 1011.57673979178 0.000701640814793515 0.702232749473193
187.206154223531 17.9499147872208 88.7700832995353 87.6454771822318 1202.28733625263 0.00164502475785328 0.30187285450512
487.180023081601 17.4668515543919 45.7102472568862 53.8919962134678 1098.12642773613 0.000844403339658904 0.641646187786439
232.948879245669 12.043398535368 71.2826933789533 8.67921302467585 1046.35652964935 0.000551638586416979 0.765891747317724
484.388017747551 13.766282352386 144.241881134687 27.2030374524184 1374.83539618552 0.000789522373077367 0.664936957337875
339.620114676654 5.21434738473035 38.3297291423427 93.7546695452183 1052.06693578511 0.000631129096901496 0.73215700690512
347.846445813775 15.5676026699366 119.690202697716 18.8039665275719 1287.41343403235 0.000646464294055073 0.725648948370853
168.038469087332 12.9869696364505 116.508079594094 53.3149084183387 1337.11098050699 0.00216329453702517 0.0819258903015556
237.18435568735 2.61357831226196 72.306847049878 6.47974331118166 1153.69409229606 0.000737572934378583 0.686983624523706
492.574144713581 18.0479639597004 55.1213031283347 29.3659226186574 1029.24716630951 0.00108395717656384 0.539982650169514
428.509897366166 11.0477196960244 16.1586596653331 10.4704686771147 1057.07836281508 0.000743022533722577 0.684670885328779
143.979500699788 16.1646237753099 46.0855592992622 27.863480102038 1272.02095389366 0.00199019834325856 0.155385667167172
293.186481017619 16.3039623474469 108.539114514808 67.8532822034322 1349.84808322042 0.00126713894261989 0.462242687392112
361.345112323761 18.6831102294382 88.654815324815 12.5981579804793 1027.47253552079 0.000619336843292405 0.737161486206581
460.28428543359 9.32116421533283 67.6702349510975 88.4338799081743 1261.98777444661 0.000761996874505263 0.676618421495012
144.696361292154 3.00840741924476 35.6540324038826 82.4614484773483 1148.27127661556 0.00166841366593073 0.291946905637542
247.004844993353 6.44865773047786 131.309690589481 4.53378979535773 1175.18569715321 0.000742077485450026 0.68507195154357
435.802439972758 4.63564599282108 68.9617570444243 12.0862040144857 1103.0910375528 0.000853569133145063 0.637756344054823
412.403916940093 1.47649094215594 5.89350268945564 81.356351790484 1156.31738267839 0.000570899334558977 0.757717735919855
134.767222031951 10.4730801219586 42.3867794527672 40.6232134201564 1059.04268678278 0.00134198340076856 0.430479671258768
100.3518152982 15.6552192377858 20.9083590000635 69.1519256636966 1036.69727584347 0.00157048779556534 0.333505373388206
165.753035061061 8.27488551784772 102.30596933295 21.7330639366992 1020.86940230802 0.000949031199681238 0.597243482655149
265.029245894402 6.75923946488183 22.2733793855412 72.4526588793378 1171.07156729326 0.0009091020422605 0.614188898557906
131.211292650551 10.2446415009676 47.3613561520819 93.9523115614429 1102.18428233638 0.00168628471937638 0.284362662622697
174.771126173437 14.2476298909867 129.89461034264 76.2412037993781 1349.73205756396 0.0022147119142803 0.0601050230832432
307.088314834982 14.1272479205625 23.4236891241511 14.8034164605197 1141.18068283424 0.000464621558508383 0.802820643988284
251.392007339746 12.8317849883344 5.9786546348827 91.1263650085311 1370.26341278106 0.00147514544824548 0.373967427507112
282.506124489009 6.92691426356323 144.974260488013 18.9202639923897 1288.99861099198 0.000940858136802564 0.600712024408214
198.029854614288 4.03968718950637 50.3501617877511 1.47057473962195 1188.03696725518 0.00105937251577372 0.550416060960709
219.619054812938 2.9607230236521 56.3225197133841 58.9749420599546 1272.75429479778 0.00150622214094898 0.36077888267522
178.652116470039 7.55457975822501 70.5615365080768 56.9812545527238 1050.28320653364 0.00109265859870429 0.536289879606848
463.074010889977 0.412882201187313 86.168716726033 64.278713317588 1363.87755014002 0.000770236037564625 0.673121827683618
325.068664830178 7.98975499304943 106.9071208596 60.7872362139169 1387.65452262014 0.00113525732342117 0.518211534009713
363.815950043499 4.13102256052662 38.4246855996549 38.9817298422568 1263.15982630476 0.000622434785846286 0.735846759615553
362.644076347351 1.95754012675025 51.4737442401005 71.5422022154089 1377.50822622329 0.00095081023128008 0.596488484746506
224.347992986441 4.63190682153217 38.1757643362973 85.5157828081865 1275.48622228205 0.00154333369108631 0.345029222715042
311.9873306714 3.46835508085787 132.997442722716 24.3387329133693 1068.99036932737 0.000514515270765914 0.781646400409149
486.668919678777 7.60619299509563 129.524829634931 85.9035106052179 1138.75324474648 0.000836252479564184 0.645105306966311
403.336828853935 1.21458543709014 1.40528172675986 27.4381670318544 1319.51814796776 0.000436426697061968 0.814786177057157
142.513030953705 4.42154732372146 50.1642609885195 60.4173301430419 1290.32131712884 0.00215456948992715 0.0856286869894303
286.494452320039 12.4003334541107 148.885596837406 35.0526666636579 1308.27234974131 0.00105010314958034 0.554349859604308
116.904773749411 2.22429253959563 128.541889668652 28.6955973887816 1257.54531593993 0.00226425167986875 0.0390809898742305
151.83396153152 12.6632808884839 21.1755666321144 15.8570713414811 1252.10307054222 0.00170536673885325 0.276264501349396
317.573256418109 12.8641685952665 69.3530244665686 30.0506957350299 1052.25040577352 0.000497213538158858 0.788989031053105
173.120199050754 8.92939587675501 45.3504743961152 88.0491825484205 1399.53079354018 0.0023190932002486 0.0158069607785565
457.803458627313 3.8307065660134 117.288703277358 50.5698042905424 1285.59407209978 0.000715829357082051 0.696211316373575
184.18030180037 2.02167940859217 130.626767933019 61.5988930528983 1078.69667708874 0.0011883374676626 0.495685010074541
131.876768544316 12.0795307099819 144.95402669583 97.2860390199348 1379.34296326712 0.00264092860943792 -0.120775807635044
192.81575717032 3.39972515723202 130.390357743506 80.8421252097469 1093.80485145375 0.00124833710969687 0.470221941130365
440.736733190715 19.9578542683274 3.75345441810787 64.148244361626 1288.92260128632 0.000567509115798855 0.759156500737411
117.423196136951 4.65914533347823 73.0155971669359 55.9575663125142 1354.29786229506 0.00255959334509648 -0.0862581776409177
443.92325989902 15.5642423243262 98.2826796563808 61.5644019278698 1058.81607113406 0.000748050504565733 0.682537079794481
235.103529505432 15.3522421968635 15.0704330113716 20.3542317098472 1241.48561488837 0.00101624789622576 0.56871758949506
318.815316725522 15.1793137628119 113.9373635286 37.0868692209478 1273.14046667889 0.000790961417314162 0.664326245650724
162.990315351635 4.38571503674611 46.8961795795243 60.5035538296215 1252.97869257629 0.00185115223960192 0.214395027953126
204.851866792887 16.1759375883033 120.051139447489 86.1605725742411 1362.70270701498 0.00204067415580309 0.133964387785191
235.149972699583 4.10696376382839 117.960231492599 80.0118559985422 1299.15893981233 0.00158761073604408 0.326238619801773
118.170059937984 13.4227585789748 19.5232080604881 32.8513953899965 1023.16445605829 0.00127069537562801 0.460733383406106
253.747551329434 11.720072683692 50.8338508895133 47.354147113394 1237.22063768655 0.00108862722780254 0.538000741067523
212.527174316347 3.02613140232861 13.7554750350537 48.6418190312106 1136.89447827637 0.000976740360195745 0.585484074754629
213.308927137405 17.5784327882109 113.656832389929 63.2136089014821 1250.0998346135 0.00153733084380262 0.347576753151284
162.748521566391 2.68610765088815 82.7456253562588 29.4170925470535 1275.11375900358 0.00187384506278859 0.204764488474071
236.873873881996 5.74467311603948 86.3212140365504 10.7177515614312 1084.01257852092 0.000626755232586759 0.734013218122764
170.552915800363 14.7373482348863 75.798634989094 36.3000819475856 1312.23790794611 0.00196988356117485 0.16400699688257
486.670326907188 18.967707268009 56.600445783115 51.7209005309269 1378.12881385908 0.000776897718250757 0.670294696906768
270.418375451118 10.8743868834805 57.8004167402862 25.2224855588283 1321.92822974175 0.00113141336495476 0.519842860066505
159.351114649326 10.4908396102488 138.100842194376 14.1695791282691 1220.03412842751 0.00166053887667862 0.295288863936775
386.544898804277 18.9214555118931 59.5359170463867 11.6803473008331 1050.27638375759 0.00067422585330282 0.713867303128377
181.667356938124 14.5202903785044 42.8250332917087 27.0253687633667 1084.26393289119 0.00101140233031594 0.570773984744299
477.390788681805 15.2145448891446 53.7844132713275 63.5374542665668 1215.73556289077 0.000754331627320088 0.679871452862079
143.454283382744 16.4481258375803 8.08476368235424 4.76600432698615 1223.11173547059 0.00150519821027829 0.361213425555442
134.428719710559 15.0582826860482 101.965464928932 80.851883526193 1388.7638441287 0.00260879210519041 -0.107137492546237
362.947693560272 14.4508949685609 144.729137709108 69.8221607902087 1144.65411007404 0.000645029467786736 0.726257870006964
450.991146918386 6.57831833304372 124.922235462489 94.7552884430625 1375.11546676978 0.000849496138450069 0.63948487011284
255.907560233027 13.086307703983 124.33407769003 59.0844827406108 1059.10923946649 0.000722676454933923 0.693305496959349
248.781856801361 13.5985391796567 144.515813133004 10.2212038415018 1131.30383715034 0.000687942929871188 0.708045953958104
497.294449340552 16.2727234509774 19.6671015341068 62.8087387378328 1220.32853942364 0.000753781629670655 0.680104864722414
496.506445854902 4.21534387178253 25.4229211706901 45.5923596404027 1335.19955184311 0.000754616691346684 0.679750475390937
456.453260127455 14.1236196109559 123.661761054117 28.9387619569898 1310.31652549282 0.000708346230880204 0.699387057960279
465.813714638352 5.06763985829893 112.440347143356 12.010724157095 1270.24952312931 0.000833067001841833 0.646457182346135
108.949910476804 16.702014458878 107.396853053989 67.6940234133508 1283.14908379689 0.00247915316709425 -0.0521204106658568
156.791752483696 10.9104886402842 119.844444864499 62.9907768522389 1049.99218974262 0.0013045120983162 0.446382005429821
161.233223415911 11.9194063948235 61.0014302845346 69.0480528741609 1390.97325252369 0.00237936024222026 -0.00976958922668647
151.722122356296 16.6475605089683 97.7285410667071 62.657969141379 1099.6316101402 0.00149217307801324 0.366741122548743
416.553889960051 7.25485316033009 101.866185176116 10.5860253074206 1066.36075824499 0.000846890931271304 0.640590486209164
289.783741440624 19.689115940826 116.672221832559 84.8328350398224 1222.31334233657 0.00101057467484008 0.571125230980598
137.135413475335 8.60511001767591 21.9202679988695 47.0837135424372 1071.59348968416 0.00133527653598583 0.43332597757947
210.737531259656 9.63327849770431 4.51026563320775 40.1578173765447 1283.56073936448 0.00126867682683193 0.461590029302968
450.007331557572 5.41143173007295 149.716135576484 31.3379480463918 1363.11870142817 0.000708567926684883 0.699292973139641
345.449931919575 19.1010185220977 47.5653512580786 55.3968590968288 1001.1421514675 0.000541849883036372 0.770045945919645
403.373172134161 18.3082334823441 72.1310539502418 7.16230876836926 1060.25364752859 0.00082618534337997 0.649377668834448
356.012469902635 6.81175622886512 45.9634848703863 80.0478046820499 1308.91549680382 0.00086974125908726 0.630893103810741
410.168074630201 8.36354114697315 86.1947043487569 45.5270508369431 1376.04622300714 0.000740021385501326 0.685944533661976
285.85102641955 5.49527046149597 9.05750489151105 75.6679782092106 1150.52067264915 0.000756584117507243 0.678915525276731
251.087622437626 5.57050980229396 65.8619032471441 99.4124816053081 1090.98409926519 0.000931931813058271 0.604500240291055
347.858282644302 5.77931889991742 86.4643003474921 36.12738542445 1006.62259878591 0.000541709930124864 0.770105340117907
289.156771730632 16.9121435921639 73.9880383993033 61.6555110192858 1310.03671232611 0.00114415106980292 0.514437143536494
263.486105762422 2.98357566730119 114.986211065459 82.9720736434683 1265.25458414108 0.00127850568097339 0.457418791239525
254.868513252586 3.40220310371369 22.0737006994896 51.2312467670999 1010.26374259964 0.000570648881173842 0.757824025084203
306.839434523135 12.0866376031423 112.723797986307 77.9647684528027 1344.62225465104 0.00120044063522703 0.490548582927862
480.148068908602 14.5770480848616 106.202335636457 24.2694121936802 1179.55447891727 0.000889547788710431 0.622487469839597
157.991453632712 1.42889036813285 107.384270327748 9.44607913354412 1295.5215007998 0.00192628030580331 0.182511652245049
224.913115333766 0.295056100585498 7.04514070225414 98.0611740082968 1391.5573312901 0.00166591437258425 0.293007573278804
383.658092841506 4.83888011048548 79.3904676132137 54.4359699967317 1192.59342914447 0.000617137581742149 0.738094824249638
103.301331866533 6.62621077904478 113.012224535015 22.4675171987619 1071.26651424915 0.00162257619298727 0.311399733924744
352.006896398962 2.62569597554393 62.7636139710434 39.7300118384883 1335.23381296545 0.000781615945168988 0.668292342671978
187.88147661835 18.5233459054725 122.474755062372 11.4993782562669 1168.8805071637 0.0012295480720367 0.47819576472522
174.447240214795 14.9479160055052 38.8842618027469 49.7966338966507 1287.44565211236 0.00183807281388789 0.219945766381137
358.606053236872 0.146714426530525 53.3776009437628 14.2705479802098 1016.93346370012 0.000580156146279498 0.753789265231509
161.824090965092 19.2308764813468 87.4601888755802 35.1639096040744 1106.79424945265 0.00132395016349932 0.43813274298228
415.516394842416 4.26205812687986 140.465502754832 9.61553477076814 1332.94648360461 0.000641473492069058 0.727766979924842
428.805140499026 5.47594917966053 38.2289600457763 5.43269737018272 1383.65564234555 0.000639100984596116 0.728773841287775
120.543822925538 7.47122366223484 66.5081101406366 40.3437283220701 1260.03395561129 0.00221745008977388 0.0589429769607905
495.523097459227 11.6459216888994 31.9049602881772 22.1901775011793 1133.49574478343 0.00097761466082385 0.585113032921435
398.397012706846 16.2300866095116 103.002929891017 70.8784838970751 1089.59406381473 0.000642516278285887 0.727324434995691
416.133036650717 6.74367700892035 0.28037009278778 30.0716547362972 1243.08743290603 0.000625819871986303 0.734410173015319
122.526586987078 2.29756916482002 83.5428751876345 96.1339266099967 1037.85554040223 0.00159097968518119 0.324808881536025
428.44863422215 9.98266265492421 48.5462802804774 96.0173583971336 1274.72465420142 0.000758529510663028 0.678089925683637
305.003251042217 18.7752552609425 103.068361547287 89.1933422128204 1232.42258150131 0.000971099286589514 0.587878073140029
458.96973554045 16.299914304493 52.4510342770489 18.0898116240278 1198.70746042579 0.000781866451183658 0.668186031172339
396.675806026906 5.86083237624262 94.0986209881958 73.7908208819572 1324.55728175119 0.000788821513826996 0.66523439290261
342.551821656525 5.84929613098502 87.1191349503817 91.2253722625319 1089.92169741541 0.000666998856979765 0.716934346520539
309.95129076764 11.5527754226234 73.9117972129257 40.6998688625172 1195.3427163884 0.000684415176794865 0.70954308655348
432.375404052436 19.1628977027256 44.1473730005324 78.7536180997267 1328.47924325615 0.000758978135062254 0.67789953531429
352.312614675611 18.0419943775749 119.012273127865 15.1542692082003 1317.41314055398 0.000663867560232776 0.718263228197995
124.649624526501 14.016314514284 115.491869217809 68.3316836038139 1083.49324399605 0.00166683118095242 0.292618491712721
446.161726675928 8.37723708918784 84.3803324838867 8.86913885991089 1147.20660457388 0.000908963520678295 0.614247685318599
378.328213561326 10.045935786725 83.6879873453174 75.0066191514488 1234.4326607883 0.000712887383112285 0.697459851922859
